期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
2008Q3,"1,916,393",-0.37,"248,627",4.73,"41,187",-2.57,"81,228",-0.04,"340,353",2.34,"90,908",-1.69,"172,597",3.68,"204,707",-2.20,"75,290",-1.55,"178,023",1.23,"90,572",-0.03,"117,043",-0.36,"275,858",-8.43,"378,538",-0.93,"752,083",-1.02,"688,666",-9.20,"63,417",--,"2,487,337",1.36,"2,233,789",2.30,"253,548",-6.20,"2,419,242",10.72,"2,187,698",13.73,"231,544",-11.42,"3,115,109",-6.58,"52,975",--,"3,168,084",-5.87,"1,832,294",-3.22,"221,336",-2.64,"40,900",-4.81,"82,290",-0.29,"331,910",1.36,"86,792",-4.34,"159,997",2.57,"182,335",-9.94,"86,940",7.02,"182,006",1.99,"88,035",-0.88,"106,463",-6.74,"263,290",-12.56,"387,948",-2.63,"652,043",-10.82,"613,620",-15.81,"38,423",--,"2,448,302",2.42,"2,184,848",2.52,"263,454",1.64,"1,995,389",-2.51,"1,779,919",-0.70,"215,470",-15.25,"3,325,198",-1.23,"49,519",--,"3,374,717",-0.66,104.59,2.95,112.33,7.58,100.70,2.36,98.71,0.25,102.54,0.96,104.74,2.77,107.88,1.09,112.27,8.59,86.60,-8.01,97.81,-0.75,102.88,0.86,109.94,6.85,104.77,4.72,97.57,1.73,115.34,10.98,112.23,7.86,--,--,101.59,-1.04,102.24,-0.21,96.24,-7.71,121.24,13.57,122.91,14.54,107.46,4.52,93.68,-5.42,--,--,93.88,-5.25
2008Q4,"1,885,855",-2.05,"254,345",3.18,"43,024",0.82,"86,872",-2.23,"335,379",3.24,"88,555",-5.27,"184,661",3.41,"183,362",-10.83,"74,376",-0.58,"173,212",-0.95,"88,800",0.12,"112,739",-4.44,"260,530",-9.69,"424,810",4.15,"641,903",-16.25,"619,211",-18.14,"22,692",--,"1,943,062",-23.53,"1,730,113",-23.55,"212,949",-23.36,"1,740,198",-20.09,"1,517,214",-21.08,"222,984",-12.64,"3,155,432",-8.88,"50,162",--,"3,205,594",-9.41,"1,814,344",-2.77,"219,395",-2.51,"43,549",-0.29,"79,721",-1.75,"329,924",2.14,"84,329",-7.60,"170,356",2.14,"184,302",-5.91,"86,213",6.84,"180,548",1.21,"86,115",-0.74,"101,969",-9.06,"247,923",-11.85,"431,327",1.98,"590,394",-19.10,"553,853",-23.05,"36,541",--,"2,045,646",-17.82,"1,782,519",-19.55,"263,127",-3.82,"1,629,590",-18.15,"1,420,745",-18.70,"208,845",-14.24,"3,252,121",-7.53,"46,986",--,"3,299,107",-8.08,103.94,0.74,115.93,5.83,98.79,1.12,108.97,-0.49,101.65,1.07,105.01,2.53,108.40,1.24,99.49,-5.23,86.27,-6.95,95.94,-2.13,103.12,0.87,110.56,5.08,105.09,2.45,98.49,2.13,108.72,3.52,111.80,6.39,--,--,94.99,-6.95,97.06,-4.97,80.93,-20.31,106.79,-2.36,106.79,-2.93,106.77,1.87,97.03,-1.46,--,--,97.17,-1.44
2009Q1,"1,869,155",-3.30,"246,060",2.88,"43,954",2.27,"91,060",-0.58,"330,651",0.73,"89,863",-6.40,"177,667",2.03,"177,765",-13.59,"73,898",-2.35,"174,216",-0.12,"87,344",0.71,"125,399",-0.61,"251,278",-13.98,"434,312",5.23,"394,254",-41.95,"495,527",-26.35,"-101,273",--,"1,595,563",-31.52,"1,407,784",-32.03,"187,779",-27.43,"1,295,365",-40.54,"1,098,962",-43.45,"196,403",-16.48,"2,997,919",-5.62,"132,492",--,"3,130,411",-6.22,"1,832,459",-2.51,"232,176",1.15,"42,072",0.43,"93,867",1.58,"327,734",0.87,"83,967",-9.03,"163,947",1.22,"183,528",-5.39,"87,136",6.45,"183,479",3.22,"84,747",0.03,"113,080",-4.12,"236,726",-15.58,"345,091",4.38,"343,038",-45.52,"445,386",-28.09,"-102,348",--,"1,708,940",-25.49,"1,483,596",-27.38,"225,344",-10.06,"1,300,935",-33.16,"1,117,740",-35.02,"183,195",-19.01,"2,928,593",-8.12,"127,851",--,"3,056,444",-8.58,102.00,-0.82,105.98,1.71,104.47,1.83,97.01,-2.13,100.89,-0.14,107.02,2.88,108.37,0.80,96.86,-8.67,84.81,-8.26,94.95,-3.24,103.06,0.67,110.89,3.65,106.15,1.90,125.85,0.81,114.93,6.55,111.26,2.42,--,--,93.37,-8.09,94.89,-6.40,83.33,-19.31,99.57,-11.04,98.32,-12.98,107.21,3.13,102.37,2.72,--,--,102.42,2.58
2009Q2,"1,828,556",-2.47,"229,779",0.91,"42,091",3.71,"80,695",-0.31,"334,284",1.12,"86,269",-5.66,"183,087",3.56,"188,130",-9.16,"73,323",-1.85,"161,306",-4.09,"83,185",0.83,"121,939",3.25,"244,468",-11.47,"353,791",1.79,"540,205",-28.28,"527,210",-23.06,"12,995",--,"1,839,163",-24.88,"1,620,436",-26.40,"218,727",-11.26,"1,575,352",-30.00,"1,382,640",-31.74,"192,712",-14.39,"2,986,363",-5.89,"90,906",--,"3,077,269",-4.53,"1,783,265",-1.16,"213,728",0.63,"38,655",1.41,"75,367",1.26,"331,332",1.19,"82,490",-6.85,"168,553",2.86,"188,074",-1.30,"88,499",6.63,"173,567",-0.14,"80,809",0.35,"111,470",2.71,"230,721",-12.27,"374,001",3.18,"502,243",-24.91,"485,358",-21.67,"16,885",--,"1,998,272",-17.17,"1,755,619",-18.99,"242,653",-1.11,"1,569,441",-19.18,"1,391,826",-19.51,"177,615",-16.51,"3,088,340",-6.58,"87,208",--,"3,175,548",-5.31,102.54,-1.32,107.51,0.28,108.89,2.26,107.07,-1.55,100.89,-0.07,104.58,1.28,108.62,0.69,100.03,-7.97,82.85,-7.95,92.94,-3.95,102.94,0.48,109.39,0.52,105.96,0.91,94.60,-1.34,107.56,-4.48,108.62,-1.77,--,--,92.04,-9.30,92.30,-9.15,90.14,-10.26,100.38,-13.38,99.34,-15.19,108.50,2.53,96.70,0.75,--,--,96.91,0.83
2009Q3,"1,915,784",-0.03,"252,834",1.69,"39,266",-4.66,"81,244",0.02,"345,663",1.56,"89,220",-1.86,"184,180",6.71,"201,677",-1.48,"74,929",-0.48,"173,037",-2.80,"90,173",-0.44,"119,040",1.71,"264,521",-4.11,"393,383",3.92,"588,682",-21.73,"633,623",-7.99,"-44,941",--,"2,109,560",-15.19,"1,851,415",-17.12,"258,145",1.81,"1,860,841",-23.08,"1,639,545",-25.06,"221,296",-4.43,"3,146,568",1.01,"68,234",--,"3,214,802",1.47,"1,862,324",1.64,"224,362",1.37,"36,602",-10.51,"83,140",1.03,"337,320",1.63,"85,548",-1.43,"169,661",6.04,"196,451",7.74,"93,921",8.03,"186,047",2.22,"87,776",-0.29,"109,193",2.56,"252,303",-4.17,"406,189",4.70,"532,945",-18.27,"572,992",-6.62,"-40,047",--,"2,245,955",-8.26,"1,979,276",-9.41,"266,679",1.22,"1,769,101",-11.34,"1,566,245",-12.00,"202,856",-5.85,"3,278,312",-1.41,"64,652",--,"3,342,964",-0.94,102.87,-1.64,112.69,0.32,107.28,6.53,97.72,-1.00,102.47,-0.07,104.29,-0.43,108.56,0.63,102.66,-8.56,79.78,-7.88,93.01,-4.91,102.73,-0.15,109.02,-0.84,104.84,0.07,96.85,-0.74,110.46,-4.23,110.58,-1.47,--,--,93.93,-7.54,93.54,-8.51,96.80,0.58,105.19,-13.24,104.68,-14.83,109.09,1.52,95.98,2.46,--,--,96.17,2.44
2009Q4,"1,960,087",3.94,"249,718",-1.82,"42,704",-0.74,"94,334",8.59,"338,163",0.83,"90,089",1.73,"195,990",6.14,"224,673",22.53,"74,205",-0.23,"167,944",-3.04,"88,307",-0.56,"116,505",3.34,"277,455",6.50,"438,512",3.23,"685,258",6.75,"697,219",12.60,"-11,961",--,"2,254,881",16.05,"1,980,377",14.47,"274,504",28.91,"1,988,495",14.27,"1,749,532",15.31,"238,963",7.17,"3,350,243",6.17,"122,362",--,"3,472,605",8.33,"1,908,007",5.16,"226,604",3.29,"39,704",-8.83,"85,401",7.12,"334,576",1.41,"86,787",2.91,"180,526",5.97,"216,344",17.39,"93,282",8.20,"185,621",2.81,"86,114",0.00,"107,608",5.53,"265,440",7.07,"447,730",3.80,"623,640",5.63,"632,079",14.12,"-8,439",--,"2,448,547",19.70,"2,143,033",20.22,"305,514",16.11,"1,889,120",15.93,"1,664,952",17.19,"224,168",7.34,"3,538,804",8.82,"116,082",--,"3,654,886",10.78,102.73,-1.16,110.20,-4.94,107.56,8.88,110.46,1.37,101.07,-0.57,103.80,-1.15,108.57,0.16,103.85,4.38,79.55,-7.79,90.48,-5.69,102.55,-0.55,108.27,-2.07,104.53,-0.53,97.94,-0.56,109.88,1.07,110.31,-1.33,--,--,92.09,-3.05,92.41,-4.79,89.85,11.02,105.26,-1.43,105.08,-1.60,106.60,-0.16,94.67,-2.43,--,--,95.01,-2.22
2010Q1,"1,946,267",4.13,"255,171",3.70,"42,262",-3.85,"93,548",2.73,"339,386",2.64,"92,200",2.60,"182,513",2.73,"202,843",14.11,"73,584",-0.42,"178,120",2.24,"86,822",-0.60,"128,295",2.31,"271,523",8.06,"443,402",2.09,"668,674",69.60,"621,805",25.48,"46,869",--,"2,306,790",44.58,"2,012,880",42.98,"293,910",56.52,"2,065,548",59.46,"1,817,031",65.34,"248,517",26.53,"3,299,585",10.06,"160,391",--,"3,459,976",10.53,"1,894,845",3.40,"236,269",1.76,"37,549",-10.75,"93,567",-0.32,"333,900",1.88,"87,271",3.93,"166,972",1.85,"191,037",4.09,"96,860",11.16,"196,750",7.23,"84,453",-0.35,"116,370",2.91,"253,847",7.23,"351,670",1.91,"609,517",77.68,"562,510",26.30,"47,007",--,"2,388,159",39.75,"2,073,210",39.74,"314,949",39.76,"1,931,581",48.48,"1,700,703",52.16,"230,878",26.03,"3,312,610",13.11,"152,812",--,"3,465,422",13.38,102.71,0.70,108.00,1.91,112.55,7.73,99.98,3.06,101.64,0.74,105.65,-1.28,109.31,0.87,106.18,9.62,75.97,-10.42,90.53,-4.66,102.81,-0.24,110.25,-0.58,106.96,0.76,126.08,0.18,109.71,-4.54,110.54,-0.65,--,--,96.59,3.45,97.09,2.32,93.32,11.99,106.94,7.40,106.84,8.67,107.64,0.40,99.61,-2.70,--,--,99.84,-2.52
2010Q2,"1,926,930",5.38,"238,096",3.62,"42,133",0.10,"84,769",5.05,"341,946",2.29,"91,057",5.55,"192,276",5.02,"218,883",16.35,"74,011",0.94,"172,658",7.04,"83,472",0.35,"129,864",6.50,"257,765",5.44,"363,943",2.87,"751,334",39.08,"694,216",31.68,"57,118",--,"2,587,063",40.67,"2,285,401",41.04,"301,662",37.92,"2,304,730",46.30,"2,044,669",47.88,"260,061",34.95,"3,324,540",11.32,"106,782",--,"3,431,322",11.51,"1,867,569",4.73,"218,017",2.01,"35,569",-7.98,"78,403",4.03,"336,745",1.63,"87,498",6.07,"175,097",3.88,"204,068",8.50,"98,711",11.54,"194,289",11.94,"81,154",0.43,"118,496",6.30,"239,522",3.81,"379,713",1.53,"688,377",37.06,"627,059",29.20,"61,318",--,"2,653,804",32.80,"2,339,442",33.25,"314,362",29.55,"2,103,145",34.01,"1,865,234",34.01,"237,911",33.95,"3,486,318",12.89,"101,321",--,"3,587,639",12.98,103.18,0.62,109.21,1.58,118.45,8.78,108.12,0.98,101.54,0.64,104.07,-0.49,109.81,1.10,107.26,7.23,74.98,-9.50,88.87,-4.38,102.86,-0.08,109.59,0.18,107.62,1.57,95.85,1.32,109.15,1.48,110.71,1.92,--,--,97.49,5.92,97.69,5.84,95.96,6.46,109.58,9.17,109.62,10.35,109.31,0.75,95.36,-1.39,--,--,95.64,-1.31
2010Q3,"2,016,688",5.27,"257,018",1.65,"42,811",9.03,"85,320",5.02,"352,709",2.04,"94,684",6.12,"192,922",4.75,"227,471",12.79,"75,639",0.95,"190,845",10.29,"90,302",0.14,"131,845",10.76,"275,122",4.01,"400,133",1.72,"820,356",39.35,"787,663",24.31,"32,693",--,"2,573,658",22.00,"2,300,423",24.25,"273,235",5.85,"2,343,700",25.95,"2,080,333",26.88,"263,367",19.01,"3,467,135",10.19,"81,259",--,"3,548,394",10.38,"1,953,556",4.90,"231,173",3.04,"37,680",2.95,"85,022",2.26,"342,645",1.58,"91,227",6.64,"175,563",3.48,"210,543",7.17,"102,196",8.81,"212,670",14.31,"87,533",-0.28,"120,413",10.28,"256,891",1.82,"407,539",0.33,"729,178",36.82,"695,456",21.37,"33,722",--,"2,706,049",20.49,"2,394,528",20.98,"311,521",16.81,"2,138,730",20.89,"1,899,501",21.28,"239,229",17.93,"3,657,592",11.57,"76,710",--,"3,734,302",11.71,103.23,0.35,111.18,-1.34,113.62,5.91,100.35,2.69,102.94,0.46,103.79,-0.48,109.89,1.23,108.04,5.24,74.01,-7.23,89.74,-3.52,103.16,0.42,109.49,0.43,107.10,2.16,98.18,1.37,112.50,1.85,113.26,2.42,--,--,95.11,1.26,96.07,2.70,87.71,-9.39,109.58,4.17,109.52,4.62,110.09,0.92,94.79,-1.24,--,--,95.02,-1.20
2010Q4,"2,034,649",3.80,"258,328",3.45,"46,534",8.97,"100,032",6.04,"345,992",2.32,"95,045",5.50,"200,099",2.10,"230,452",2.57,"75,434",1.66,"180,762",7.63,"89,028",0.82,"129,741",11.36,"283,202",2.07,"434,623",-0.89,"794,868",16.00,"784,520",12.52,"10,348",--,"2,533,605",12.36,"2,270,304",14.64,"263,301",-4.08,"2,336,906",17.52,"2,076,273",18.68,"260,633",9.07,"3,460,839",3.30,"81,207",--,"3,542,046",2.00,"1,962,285",2.84,"229,014",1.06,"42,081",5.99,"90,038",5.43,"339,923",1.60,"91,585",5.53,"180,142",-0.21,"211,851",-2.08,"100,493",7.73,"206,813",11.42,"86,059",-0.06,"118,541",10.16,"265,745",0.11,"441,038",-1.49,"711,865",14.15,"701,855",11.04,"10,010",--,"2,806,652",14.63,"2,473,907",15.44,"332,745",8.91,"2,163,291",14.51,"1,921,763",15.42,"241,528",7.74,"3,758,549",6.21,"76,193",--,"3,834,742",4.92,103.69,0.93,112.80,2.36,110.58,2.81,111.10,0.58,101.79,0.71,103.78,-0.02,111.08,2.31,108.78,4.75,75.06,-5.64,87.40,-3.40,103.45,0.88,109.45,1.09,106.57,1.95,98.55,0.62,111.66,1.62,111.78,1.33,--,--,90.27,-1.98,91.77,-0.69,79.13,-11.93,108.03,2.63,108.04,2.82,107.91,1.23,92.08,-2.74,--,--,92.37,-2.78
2011Q1,"2,052,850",5.48,"264,466",3.64,"46,540",10.12,"97,423",4.14,"348,443",2.67,"96,944",5.15,"198,202",8.60,"237,954",17.31,"78,072",6.10,"187,856",5.47,"88,151",1.53,"137,954",7.53,"270,845",-0.25,"452,973",2.16,"708,750",5.99,"689,830",10.94,"18,920",--,"2,514,920",9.02,"2,214,783",10.03,"300,137",2.12,"2,305,250",11.60,"2,052,169",12.94,"253,081",1.84,"3,424,243",3.78,"159,395",--,"3,583,638",3.57,"1,981,327",4.56,"238,731",1.04,"39,606",5.48,"95,691",2.27,"341,224",2.19,"90,510",3.71,"177,831",6.50,"215,616",12.87,"108,140",11.65,"213,617",8.57,"84,994",0.64,"123,885",6.46,"251,482",-0.93,"357,082",1.54,"646,487",6.07,"616,076",9.52,"30,411",--,"2,660,044",11.38,"2,318,257",11.82,"341,787",8.52,"2,079,704",7.67,"1,846,822",8.59,"232,882",0.87,"3,565,236",7.63,"149,948",--,"3,715,184",7.21,103.61,0.88,110.78,2.57,117.51,4.41,101.81,1.83,102.12,0.47,107.11,1.38,111.46,1.97,110.36,3.94,72.20,-4.96,87.94,-2.86,103.71,0.88,111.36,1.01,107.70,0.69,126.85,0.61,109.63,-0.07,111.97,1.29,--,--,94.54,-2.12,95.54,-1.60,87.81,-5.90,110.85,3.66,111.12,4.01,108.67,0.96,96.05,-3.57,--,--,96.46,-3.39
2011Q2,"2,008,318",4.22,"248,429",4.34,"43,252",2.66,"89,209",5.24,"349,711",2.27,"95,536",4.92,"196,274",2.08,"236,665",8.12,"78,267",5.75,"185,548",7.47,"84,857",1.66,"139,724",7.59,"260,846",1.20,"367,398",0.95,"766,395",2.00,"730,795",5.27,"35,600",--,"2,646,435",2.29,"2,357,711",3.16,"288,724",-4.29,"2,472,128",7.26,"2,200,910",7.64,"271,218",4.29,"3,316,418",-0.24,"95,302",--,"3,411,720",-0.57,"1,927,851",3.23,"220,826",1.29,"35,947",1.06,"80,361",2.50,"342,330",1.66,"90,180",3.07,"175,095",0.00,"210,913",3.35,"109,805",11.24,"214,471",10.39,"81,643",0.60,"125,435",5.86,"240,845",0.55,"382,439",0.72,"687,827",-0.08,"652,331",4.03,"35,496",--,"2,789,251",5.10,"2,460,708",5.18,"328,543",4.51,"2,135,175",1.52,"1,889,659",1.31,"245,516",3.20,"3,652,193",4.76,"88,968",--,"3,741,161",4.28,104.17,0.96,112.50,3.01,120.32,1.58,111.01,2.67,102.16,0.61,105.94,1.80,112.10,2.09,112.21,4.61,71.28,-4.93,86.51,-2.66,103.94,1.05,111.39,1.64,108.30,0.63,96.07,0.23,111.42,2.08,112.03,1.19,--,--,94.88,-2.68,95.81,-1.92,87.88,-8.42,115.78,5.66,116.47,6.25,110.47,1.06,90.81,-4.77,--,--,91.19,-4.65
2011Q3,"2,099,014",4.08,"265,882",3.45,"42,555",-0.60,"89,888",5.35,"359,828",2.02,"99,925",5.54,"194,530",0.83,"251,932",10.75,"79,572",5.20,"202,717",6.22,"91,159",0.95,"143,004",8.46,"278,022",1.05,"414,284",3.54,"738,031",-10.04,"736,424",-6.51,"1,607",--,"2,610,094",1.42,"2,331,877",1.37,"278,217",1.82,"2,377,397",1.44,"2,111,477",1.50,"265,920",0.97,"3,484,026",0.49,"64,813",--,"3,548,839",0.01,"2,019,277",3.36,"235,023",1.67,"37,220",-1.22,"87,679",3.13,"347,703",1.48,"93,733",2.75,"173,349",-1.26,"225,766",7.23,"115,359",12.88,"231,491",8.85,"87,488",-0.05,"127,853",6.18,"256,613",-0.11,"416,419",2.18,"652,591",-10.50,"642,923",-7.55,"9,668",--,"2,764,179",2.15,"2,435,916",1.73,"328,263",5.37,"2,062,106",-3.58,"1,823,540",-4.00,"238,566",-0.28,"3,790,360",3.63,"60,370",--,"3,850,730",3.12,103.95,0.70,113.13,1.75,114.33,0.62,102.52,2.16,103.49,0.53,106.61,2.72,112.22,2.12,111.59,3.29,68.98,-6.80,87.57,-2.42,104.20,1.01,111.85,2.16,108.34,1.16,99.49,1.33,113.09,0.52,114.54,1.13,--,--,94.43,-0.71,95.73,-0.35,84.75,-3.37,115.29,5.21,115.79,5.72,111.47,1.25,91.92,-3.03,--,--,92.16,-3.01
2011Q4,"2,075,227",1.99,"272,125",5.34,"44,490",-4.39,"101,409",1.38,"352,062",1.75,"99,217",4.39,"202,785",1.34,"246,989",7.18,"80,405",6.59,"189,303",4.72,"89,747",0.81,"141,847",9.33,"254,848",-10.01,"461,893",6.27,"645,894",-18.74,"708,920",-9.64,"-63,026",--,"2,641,863",4.27,"2,325,202",2.42,"316,661",20.27,"2,340,490",0.15,"2,045,071",-1.50,"295,419",13.35,"3,484,387",0.68,"68,862",--,"3,553,249",0.32,"1,987,519",1.29,"235,158",2.68,"40,053",-4.82,"87,211",-3.14,"344,194",1.26,"93,074",1.63,"180,198",0.03,"222,693",5.12,"114,729",14.17,"222,939",7.80,"85,885",-0.20,"126,989",7.13,"234,396",-11.80,"458,353",3.93,"565,751",-20.53,"615,367",-12.32,"-49,616",--,"2,811,491",0.17,"2,436,160",-1.53,"375,331",12.80,"2,020,161",-6.62,"1,752,264",-8.82,"267,897",10.92,"3,802,953",1.18,"63,696",--,"3,866,649",0.83,104.41,0.69,115.72,2.59,111.08,0.45,116.28,4.66,102.29,0.49,106.60,2.72,112.53,1.31,110.91,1.96,70.08,-6.63,84.91,-2.85,104.50,1.01,111.70,2.06,108.73,2.03,100.77,2.25,114.17,2.25,115.20,3.06,--,--,93.97,4.10,95.45,4.01,84.37,6.62,115.86,7.25,116.71,8.02,110.27,2.19,91.62,-0.50,--,--,91.89,-0.52
2012Q1,"2,104,767",2.53,"283,502",7.20,"45,354",-2.55,"98,337",0.94,"355,060",1.90,"99,101",2.22,"202,619",2.23,"244,788",2.87,"82,451",5.61,"193,193",2.84,"87,802",-0.40,"145,495",5.47,"267,065",-1.40,"480,353",6.04,"635,116",-10.39,"633,931",-8.10,"1,185",--,"2,447,440",-2.68,"2,139,830",-3.38,"307,610",2.49,"2,231,759",-3.19,"1,945,523",-5.20,"286,236",13.10,"3,435,917",0.34,"143,684",--,"3,579,601",-0.11,"2,019,380",1.92,"246,910",3.43,"39,024",-1.47,"94,828",-0.90,"345,677",1.31,"90,893",0.42,"177,597",-0.13,"219,580",1.84,"126,098",16.61,"223,900",4.81,"84,043",-1.12,"128,010",3.33,"242,820",-3.44,"369,391",3.45,"559,402",-13.47,"553,974",-10.08,"5,428",--,"2,570,545",-3.36,"2,189,687",-5.55,"380,858",11.43,"1,934,644",-6.98,"1,677,443",-9.17,"257,201",10.44,"3,584,074",0.53,"133,449",--,"3,717,523",0.06,104.23,0.60,114.82,3.65,116.22,-1.10,103.70,1.86,102.71,0.58,109.03,1.79,114.09,2.36,111.48,1.01,65.39,-9.43,86.29,-1.88,104.47,0.73,113.66,2.07,109.98,2.12,130.04,2.51,113.53,3.56,114.43,2.20,--,--,95.21,0.71,97.72,2.28,80.77,-8.02,115.36,4.07,115.98,4.37,111.29,2.41,95.87,-0.19,--,--,96.29,-0.18
2012Q2,"2,061,331",2.64,"269,552",8.50,"42,944",-0.71,"90,259",1.18,"354,455",1.36,"96,146",0.64,"202,757",3.30,"246,275",4.06,"80,069",2.30,"188,998",1.86,"84,385",-0.56,"145,130",3.87,"260,361",-0.19,"391,060",6.44,"723,445",-5.60,"690,066",-5.57,"33,379",--,"2,602,472",-1.66,"2,289,244",-2.90,"313,228",8.49,"2,400,848",-2.88,"2,128,879",-3.27,"271,969",0.28,"3,377,460",1.84,"113,129",--,"3,490,589",2.31,"1,961,736",1.76,"230,741",4.49,"35,213",-2.04,"78,623",-2.16,"345,893",1.04,"89,622",-0.62,"177,251",1.23,"215,219",2.04,"123,034",12.05,"223,171",4.06,"80,698",-1.16,"127,646",1.76,"234,625",-2.58,"394,702",3.21,"628,606",-8.61,"603,260",-7.52,"25,346",--,"2,719,594",-2.50,"2,370,395",-3.67,"349,199",6.29,"2,049,618",-4.01,"1,811,082",-4.16,"238,536",-2.84,"3,655,020",0.08,"103,893",--,"3,758,913",0.47,105.08,0.87,116.82,3.84,121.95,1.35,114.80,3.41,102.48,0.31,107.28,1.26,114.39,2.04,114.43,1.98,65.08,-8.70,84.69,-2.10,104.57,0.61,113.70,2.07,110.97,2.47,99.08,3.13,115.09,3.29,114.39,2.11,--,--,95.69,0.85,96.58,0.80,89.70,2.07,117.14,1.17,117.55,0.93,114.02,3.21,92.41,1.76,--,--,92.86,1.83
